,city,REGION,CITY-NAME,CITY-CODE
2896,dholpur,rj,dholpur,256357
2897,dholpur,up,dholpur,1351402
2898,durg,cg,durg,148311
2899,kondapur,ka,kondapur,1340919
2900,kondapur,mh,kondapur,1341887
2901,kondapur,ts,kondapur,148173
2902,chillapur,ts,chillapur,885043
2903,mandalpur,cg,mandalpur,1336047
2904,mandalpur,wb,mandalpur,928234
2905,jhunjhunu,rj,jhunjhunu,149060
2906,mallampalle,ts,mallampalle,927659
2907,daspur,br,daspur,1333946
2908,daspur,od,daspur,1346125
2909,daspur,up,daspur,1351272
2910,daspur,wb,daspur,149378
2911,garaimari,wb,garaimari,895257
2912,ferozepur,pb,ferozepur,148997
2913,jaunaji,hp,jaunaji,905751
2914,annavaram,ap,annavaram,593993
2915,chittorgarh,rj,chittorgarh,62764
2916,mahuva,gj,mahuva,726164
2917,nirmal,mh,nirmal,726340
2918,nirmal,ts,nirmal,148198
2919,brindabanpur,jh,brindabanpur,1339626
2920,brindabanpur,wb,brindabanpur,597233
2921,fatepura,gj,fatepura,893801
2922,dhanwanpur,hr,dhanwanpur,890046
2923,salempur,br,salempur,1334935
2924,salempur,hr,salempur,1339286
2925,salempur,jh,salempur,1340232
2926,salempur,pb,salempur,1347314
2927,salempur,rj,salempur,1349052
2928,salempur,up,salempur,951617
2929,jaggayyapeta,ap,jaggayyapeta,903751
2930,bhadreswar,od,bhadreswar,1346057
2931,bhadreswar,wb,bhadreswar,149363
2932,sholinganallur,tn,sholinganallur,726567
2933,sivapuram,ap,sivapuram,1333334
2934,sivapuram,kl,sivapuram,1341166
2935,sivapuram,tn,sivapuram,957932
2936,etawah,up,etawah,63824
2937,sakegaon,mh,sakegaon,951267
2938,nedumangad,kl,nedumangad,148687
2939,kaniyambetta,kl,kaniyambetta,664967
2940,maranga,br,maranga,929381
2941,maranga,jh,maranga,1340042
2942,sivakasi,tn,sivakasi,14697
2943,belpukur,wb,belpukur,596167
2944,kaza,ap,kaza,913797
2945,kolari,kl,kolari,918465
2946,kolari,mh,kolari,1341879
2947,kolari,mp,kolari,1344489
2948,kolari,rj,kolari,1348520
2949,jhalawar,rj,jhalawar,149059
2950,akkammapettai,tn,akkammapettai,864283
2951,baraut,hr,baraut,1338501
2952,baraut,up,baraut,149254
2953,kareli,cg,kareli,1335808
2954,kareli,hp,kareli,1337711
2955,kareli,mp,kareli,1344223
2956,kareli,up,kareli,248429
2957,kutubshahpet,ts,kutubshahpet,922338
2958,lawspet,py,lawspet,586190
2959,madipakkam,tn,madipakkam,149149
2960,basantpur,br,basantpur,608097
2961,basantpur,cg,basantpur,1335317
2962,basantpur,hp,basantpur,1337217
2963,basantpur,hr,basantpur,1338526
2964,basantpur,jh,basantpur,1339549
2965,basantpur,jk,basantpur,608277
2966,basantpur,mp,basantpur,1342916
2967,basantpur,od,basantpur,1346051
2968,basantpur,uk,basantpur,1354660
2969,basantpur,up,basantpur,1350570
2970,khardi,br,khardi,915683
2971,khardi,cg,khardi,1335881
2972,khardi,mh,khardi,1341838
2973,khardi,rj,khardi,1348465
2974,g.k. panchkula,hr,g.k. panchkula,604323
2975,chetput,tn,chetput,247186
2976,salaiya,br,salaiya,951484
2977,salaiya,jh,salaiya,1340231
2978,salaiya,mp,salaiya,1345507
2979,salaiya,up,salaiya,1353963
2980,kurduvadi,mh,kurduvadi,921628
2981,kurukshetra,hr,kurukshetra,656984
2982,budgam,jk,budgam,608572
2983,kadi,gj,kadi,148426
2984,kadi,mn,kadi,1342478
2985,beawar city,rj,beawar city,63996
2986,ranaghat,wb,ranaghat,63875
2987,hasanpur,as,hasanpur,1333434
2988,hasanpur,br,hasanpur,1334154
2989,hasanpur,gj,hasanpur,1336713
2990,hasanpur,hr,hasanpur,148524
2991,hasanpur,jh,hasanpur,1339814
2992,hasanpur,mh,hasanpur,1341634
2993,hasanpur,mp,hasanpur,1343846
2994,hasanpur,pb,hasanpur,1346889
2995,hasanpur,rj,hasanpur,1348205
2996,hasanpur,uk,hasanpur,1354922
2997,hasanpur,up,hasanpur,149280
2998,bhilai west,cg,bhilai west,598401
2999,madhapar,gj,madhapar,925416
3000,jeori,cg,jeori,1335712
3001,jeori,hp,jeori,148491
3002,jeori,up,jeori,1352029
3003,khatamba,gj,khatamba,916016
3004,khatamba,mp,khatamba,1344404
3005,madinapadu,ap,madinapadu,925565
3006,rompalli,ts,rompalli,949832
3007,nainital,uk,nainital,265978
3008,kasimkota,ap,kasimkota,912803
3009,tiruvallikkeni,tn,tiruvallikkeni,963692
3010,hoshangabad,mp,hoshangabad,148910
3011,dahilamau,up,dahilamau,886792
3012,pedapulipaka,ap,pedapulipaka,942994
3013,ghuni,wb,ghuni,896837
3014,neyyattinkara,kl,neyyattinkara,148688
3015,airforce academy,ts,airforce academy,594243
3016,gadadharpur,od,gadadharpur,1346159
3017,gadadharpur,wb,gadadharpur,738233
3018,dabhel,dh,dabhel,599378
3019,dabhel,gj,dabhel,1336636
3020,rayabhupalapatnam,ap,rayabhupalapatnam,949076
3021,abdullapur,mp,abdullapur,863135
3022,abdullapur,ts,abdullapur,1349317
3023,abdullapur,up,abdullapur,1349987
3024,abdullapur,wb,abdullapur,1355473
3025,katihar,br,katihar,63805
3026,haveri,ka,haveri,148581
3027,kasim chak,br,kasim chak,912799
3028,yavatmal,mh,yavatmal,63915
3029,asarori,uk,asarori,867150
3030,darbhanga,br,darbhanga,63801
3031,chelavur,kl,chelavur,883840
3032,saraswatipur,od,saraswatipur,953269
3033,saraswatipur,wb,saraswatipur,1355882
3034,gondipura,mp,gondipura,897827
3035,manbhauna,up,manbhauna,928159
3036,raghabpur,wb,raghabpur,946404
3037,kottar,tn,kottar,664994
3038,panasapadu,ap,panasapadu,940369
3039,gandhi nagar,dl,gandhi nagar,1402923
3040,gandhi nagar,tn,gandhi nagar,726532
3041,chaukhandi,dl,chaukhandi,1336502
3042,chaukhandi,jh,chaukhandi,883591
3043,chaukhandi,mp,chaukhandi,1343292
3044,chaukhandi,up,chaukhandi,1351113
3045,nandigama,ap,nandigama,726064
3046,nandigama,ts,nandigama,148189
3047,seraikella,jh,seraikella,626775
3048,assam sachivalaya,as,assam sachivalaya,600983
3049,kondagudem,ap,kondagudem,918875
3050,koppal,ka,koppal,148605
3051,anwali,hr,anwali,1338415
3052,anwali,rj,anwali,866370
3053,sankarpur,jh,sankarpur,1340241
3054,sankarpur,up,sankarpur,1354007
3055,sankarpur,wb,sankarpur,149429
3056,churu,jh,churu,1339674
3057,churu,rj,churu,64001
3058,alibag,mh,alibag,148715
3059,mallapur,ka,mallapur,148616
3060,mallapur,ts,mallapur,1349616
3061,mallapur,up,mallapur,1352948
3062,bavla,gj,bavla,664956
3063,bhilai,cg,bhilai,62606
3064,bhilai,mp,bhilai,1343062
3065,vadavalli,tn,vadavalli,738183
3066,baran,hp,baran,1337178
3067,baran,jk,baran,1340360
3068,baran,pb,baran,1346637
3069,baran,rj,baran,149039
3070,baran,up,baran,1350472
3071,kovilpatti,tn,kovilpatti,149145
3072,chilakaluripet,ap,chilakaluripet,659893
3073,bilaria,up,bilaria,878929
3074,jaitapur,mh,jaitapur,1341684
3075,jaitapur,mp,jaitapur,1343924
3076,jaitapur,up,jaitapur,904005
3077,gopgram,wb,gopgram,898009
3078,bommenahalli,ka,bommenahalli,880248
3079,kanchanpur,br,kanchanpur,1334287
3080,kanchanpur,cg,kanchanpur,1335775
3081,kanchanpur,jh,kanchanpur,1339880
3082,kanchanpur,mh,kanchanpur,1341754
3083,kanchanpur,mp,kanchanpur,1344156
3084,kanchanpur,od,kanchanpur,1346246
3085,kanchanpur,rj,kanchanpur,1348370
3086,kanchanpur,tr,kanchanpur,726579
3087,kanchanpur,uk,kanchanpur,1354990
3088,kanchanpur,up,kanchanpur,1352179
3089,kanchanpur,wb,kanchanpur,1355704
3090,sion,mh,sion,148848
3091,sittalapakkam,tn,sittalapakkam,957885
3092,guna,cg,guna,1335653
3093,guna,hp,guna,1337569
3094,guna,mp,guna,148908
3095,guna,uk,guna,1354907
3096,kundur,ka,kundur,1340939
3097,kundur,tn,kundur,921264
3098,kundur,up,kundur,1352631
3099,bhawanipur,br,bhawanipur,1333779
3100,bhawanipur,cg,bhawanipur,598372
3101,bhawanipur,jh,bhawanipur,1339595
3102,bhawanipur,mp,bhawanipur,1343053
3103,bhawanipur,od,bhawanipur,1346072
3104,bhawanipur,pb,bhawanipur,1346707
3105,bhawanipur,uk,bhawanipur,1354703
3106,bhawanipur,up,bhawanipur,1350819
3107,dungarpur,gj,dungarpur,1336676
3108,dungarpur,hr,dungarpur,1338718
3109,dungarpur,mp,dungarpur,1343605
3110,dungarpur,rj,dungarpur,149051
3111,dungarpur,uk,dungarpur,1354847
3112,dungarpur,up,dungarpur,1351485
3113,bhatpura,br,bhatpura,1333773
3114,bhatpura,gj,bhatpura,1336594
3115,bhatpura,hp,bhatpura,1337270
3116,bhatpura,jk,bhatpura,1340385
3117,bhatpura,mp,bhatpura,1343046
3118,bhatpura,rj,bhatpura,1347774
3119,bhatpura,up,bhatpura,876908
3120,malhiana,hp,malhiana,927492
3121,bishunpur,br,bishunpur,1333831
3122,bishunpur,jh,bishunpur,879679
3123,bishunpur,up,bishunpur,1350958
3124,bishunpur,wb,bishunpur,1355571
3125,golkonda,ts,golkonda,897668
3126,dogachhia,wb,dogachhia,891814
3127,kallakurichi,tn,kallakurichi,726537
3128,mau,mp,mau,1403398
3129,mau,up,mau,265638
3130,belgharia,wb,belgharia,149362
3131,chandipur tarapith,wb,chandipur tarapith,597594
3132,suratgarh,rj,suratgarh,149096
3133,suratgarh,up,suratgarh,1354338
3134,koregaon,mh,koregaon,148780
3135,dundahera,up,dundahera,892915
3136,nuzvid,ap,nuzvid,148200
3137,selaiyur,tn,selaiyur,743729
3138,chirala,ap,chirala,63934
3139,chirala,jk,chirala,1340408
3140,bikrampur,as,bikrampur,1333405
3141,bikrampur,br,bikrampur,1333812
3142,bikrampur,jh,bikrampur,1339606
3143,bikrampur,mp,bikrampur,1343134
3144,bikrampur,od,bikrampur,878874
3145,bikrampur,up,bikrampur,1350912
3146,pardi,gj,pardi,148453
3147,pardi,mh,pardi,1342165
3148,pardi,mp,pardi,1345213
3149,pardi,rj,pardi,1348898
3150,pardi,ts,pardi,1349714
3151,mahoba,mp,mahoba,1344724
3152,mahoba,up,mahoba,149304
3153,wanaparthy,ts,wanaparthy,659347
3154,munirka,dl,munirka,740978
3155,ashrafpur,br,ashrafpur,867216
3156,ashrafpur,mh,ashrafpur,1341258
3157,ashrafpur,up,ashrafpur,1350169
3158,kadru,jh,kadru,908057
3159,bori,cg,bori,1335411
3160,bori,jh,bori,1339625
3161,bori,ka,bori,1340775
3162,bori,mh,bori,880428
3163,bori,mp,bori,1343184
3164,bori,od,bori,1346092
3165,bori,rj,bori,1347833
3166,siruseri,tn,siruseri,957641
3167,purulia,wb,purulia,256257
3168,banpur,br,banpur,1333654
3169,banpur,jh,banpur,1339514
3170,banpur,mh,banpur,1341305
3171,banpur,od,banpur,1346040
3172,banpur,rj,banpur,1347646
3173,banpur,up,banpur,1350439
3174,banpur,wb,banpur,594970
3175,paisar,cg,paisar,939508
3176,paisar,up,paisar,1353446
3177,ainthapali,od,ainthapali,863983
3178,dongargarh,cg,dongargarh,740966
3179,shatabgarh,pb,shatabgarh,955550
3180,bhingar,mh,bhingar,877521
3181,shyamsundarpur,od,shyamsundarpur,1346488
3182,shyamsundarpur,wb,shyamsundarpur,726664
3183,boral,gj,boral,1336604
3184,boral,ka,boral,1340773
3185,boral,wb,boral,597058
3186,shyampura,hr,shyampura,1339338
3187,shyampura,mp,shyampura,956017
3188,shyampura,rj,shyampura,1349150
3189,shyampura,up,shyampura,1354167
3190,patelguda,ts,patelguda,942293
3191,pipalpahad,ts,pipalpahad,944205
3192,noida,up,noida,40344
3193,birnagar,br,birnagar,1333825
3194,birnagar,jh,birnagar,1339615
3195,birnagar,up,birnagar,1350941
3196,birnagar,wb,birnagar,879473
3197,maharajganj,br,maharajganj,1334544
3198,maharajganj,cg,maharajganj,1336015
3199,maharajganj,jh,maharajganj,1340011
3200,maharajganj,mp,maharajganj,1344712
3201,maharajganj,up,maharajganj,149303
3202,bagolu,hp,bagolu,868972
3203,barwa,br,barwa,1333695
3204,barwa,hr,barwa,1338522
3205,barwa,jh,barwa,873250
3206,barwa,mh,barwa,1341317
3207,barwa,pb,barwa,1346652
3208,barwa,rj,barwa,1347698
3209,barwa,uk,barwa,1354655
3210,barwa,up,barwa,1350557
3211,dandupadu,ap,dandupadu,887400
3212,chamba,hp,chamba,62770
3213,barakartickchungri,wb,barakartickchungri,595285
3214,kumarpur,br,kumarpur,1334464
3215,kumarpur,jh,kumarpur,1339963
3216,kumarpur,wb,kumarpur,601952
3217,kuttikkattur,kl,kuttikkattur,922328
3218,chanditala,wb,chanditala,256332
3219,jawahar nagar,uk,jawahar nagar,665003
3220,bagjan,wb,bagjan,593916
3221,narayangaon,mh,narayangaon,148804
3222,narayangaon,mp,narayangaon,1345033
3223,nanagar,wb,nanagar,935540
3224,malda,br,malda,1334571
3225,malda,cg,malda,1336038
3226,malda,jh,malda,1340028
3227,malda,od,malda,1346346
3228,malda,wb,malda,149409
3229,mohammadpura,mp,mohammadpura,931847
3230,mohammadpura,rj,mohammadpura,1348744
3231,ramachandrapuram old town,ap,ramachandrapuram old town,664948
3232,bhusawal,mh,bhusawal,63909
3233,chiplun,mh,chiplun,148737
3234,gorwa,gj,gorwa,898271
3235,gorwa,mp,gorwa,1343759
3236,gorwa,up,gorwa,1351703
3237,farrukhabad,up,farrukhabad,63830
3238,malpura,br,malpura,927814
3239,malpura,hr,malpura,1339048
3240,malpura,mp,malpura,1344782
3241,malpura,rj,malpura,1348663
3242,malpura,uk,malpura,1355148
3243,malpura,up,malpura,1352953
3244,mugalsarai,up,mugalsarai,63843
3245,palavalasa,ap,palavalasa,939877
3246,bali,br,bali,1333622
3247,bali,hp,bali,1337143
3248,bali,hr,bali,1338474
3249,bali,jh,bali,1339491
3250,bali,od,bali,1346026
3251,bali,rj,bali,149035
3252,bali,uk,bali,1354616
3253,bali,up,bali,1350365
3254,bali,wb,bali,726640
3255,bharera,up,bharera,876471
3256,gonpad,ts,gonpad,897890
3257,padra,gj,padra,148451
3258,padra,hp,padra,1338064
3259,padra,mp,padra,1345135
3260,padra,od,padra,1346395
3261,padra,rj,padra,1348865
3262,padra,up,padra,1353419
3263,ambikapur,cg,ambikapur,148305
3264,ambikapur,mh,ambikapur,1341214
3265,indrapalem,ap,indrapalem,596177
3266,raipura,br,raipura,946768
3267,raipura,cg,raipura,1336254
3268,raipura,gj,raipura,1336948
3269,raipura,jh,raipura,1340178
3270,raipura,mp,raipura,1345353
3271,raipura,pb,raipura,1347249
3272,raipura,rj,raipura,1348965
3273,raipura,up,raipura,1353723
3274,chidambaranathanpettai,tn,chidambaranathanpettai,884786
3275,dhanaut,br,dhanaut,889705
3276,belda,gj,belda,1336579
3277,belda,mh,belda,1341322
3278,belda,od,belda,1346054
3279,belda,wb,belda,149360
3280,hoshiarpur,pb,hoshiarpur,64011
3281,buxar,br,buxar,148280
3282,bhimadole,ap,bhimadole,266044
3283,mathura,an,mathura,1333068
3284,mathura,br,mathura,1334615
3285,mathura,up,mathura,14285
3286,mathura,wb,mathura,1355784
3287,amgaon,as,amgaon,600551
3288,amgaon,cg,amgaon,596528
3289,amgaon,jh,amgaon,605421
3290,amgaon,mh,amgaon,726304
3291,amgaon,mp,amgaon,1342555
3292,amgaon,uk,amgaon,1354572
3293,amgaon,up,amgaon,1350098
3294,alireddipalle,ap,alireddipalle,864727
3295,pawarwadi,mh,pawarwadi,942937
3296,mylapore,tn,mylapore,149164
3297,jaunpur,hr,jaunpur,1338845
3298,jaunpur,up,jaunpur,63840
3299,vrindaban,up,vrindaban,248360
3300,robertsonpet,ka,robertsonpet,63972
3301,gollapalli,ap,gollapalli,897695
3302,gollapalli,cg,gollapalli,1335627
3303,gollapalli,ka,gollapalli,1340819
3304,gollapalli,tn,gollapalli,1349885
3305,gollapalli,ts,gollapalli,1349446
3306,laskarpur,wb,laskarpur,923737
3307,khed,mh,khed,148777
3308,lakshmipuram,ap,lakshmipuram,1333221
3309,lakshmipuram,tn,lakshmipuram,923167
3310,lakshmipuram,ts,lakshmipuram,1349581
3311,bharalumukh,as,bharalumukh,602597
3312,vandalur,tn,vandalur,149228
3313,kaliachak,wb,kaliachak,909146
3314,mallavaram,ap,mallavaram,597270
3315,mallavaram,ts,mallavaram,1349618
3316,hukumpeta,ap,hukumpeta,596105
3317,hukumpeta,od,hukumpeta,1346195
3318,rajam,ap,rajam,726072
3319,rajam,od,rajam,1346435
3320,baikunthapur,cg,baikunthapur,741843
3321,baikunthapur,wb,baikunthapur,1355505
3322,worli,mh,worli,148879
3323,chennur,ap,chennur,883941
3324,chennur,ts,chennur,1349388
3325,kelambakkam,tn,kelambakkam,726540
3326,bijnor,up,bijnor,149259
3327,virar,mh,virar,148873
3328,dangoli,hp,dangoli,626764
3329,bettiah,br,bettiah,256278
3330,bhamian khurd,pb,bhamian khurd,876066
3331,kedgaon,mh,kedgaon,626421
3332,bagchara,wb,bagchara,868667
3333,bathinda,pb,bathinda,48432
3334,joganand,pb,joganand,906991
3335,hazaribagh,jh,hazaribagh,256265
3336,kanksa,wb,kanksa,910920
3337,mandvi,gj,mandvi,148441
3338,mandvi,mh,mandvi,1342009
3339,mandvi,mp,mandvi,1344801
3340,ghanmod,mh,ghanmod,896207
3341,yelahanka,ka,yelahanka,148647
3342,lalitpur,cg,lalitpur,1335986
3343,lalitpur,mp,lalitpur,1344631
3344,lalitpur,uk,lalitpur,1355102
3345,lalitpur,up,lalitpur,149301
3346,dulmi,jh,dulmi,892744
3347,dulmi,wb,dulmi,1355613
3348,habra prafulla nagar,wb,habra prafulla nagar,599900
3349,purwa rawat,up,purwa rawat,946073
3350,alamarathupatti,tn,alamarathupatti,864487
3351,deesa,gj,deesa,726155
3352,navapura,gj,navapura,936885
3353,barbil,jh,barbil,1339529
3354,barbil,od,barbil,584883
3355,kedavur,kl,kedavur,913848
3356,shekhpura,br,shekhpura,955600
3357,shekhpura,hr,shekhpura,1339331
3358,shekhpura,jk,shekhpura,1340682
3359,shekhpura,mp,shekhpura,1345654
3360,shekhpura,rj,shekhpura,1349141
3361,shekhpura,up,shekhpura,1354145
3362,kharika,br,kharika,1334397
3363,kharika,jh,kharika,915775
3364,kharika,mp,kharika,1344394
3365,kharika,up,kharika,1352448
3366,kholapota,wb,kholapota,601743
3367,bommanahalli,ka,bommanahalli,880222
3368,banswada,ts,banswada,726496
3369,deogaon,br,deogaon,1333961
3370,deogaon,cg,deogaon,1335509
3371,deogaon,jh,deogaon,1339701
3372,deogaon,mh,deogaon,1341496
3373,deogaon,mp,deogaon,1343433
3374,deogaon,od,deogaon,1346129
3375,deogaon,rj,deogaon,1347964
3376,deogaon,up,deogaon,1351293
3377,deogaon,wb,deogaon,598539
3378,govinda agraharam,tn,govinda agraharam,898433
3379,amalapuram,ap,amalapuram,148130
3380,chutia,as,chutia,1333417
3381,chutia,br,chutia,886335
3382,chutia,jh,chutia,1339675
3383,piduguralla,ap,piduguralla,943881
3384,kelgeri,ka,kelgeri,913932
3385,jaggampeta,ap,jaggampeta,596327
3386,kasna,up,kasna,912856
3387,dhundhar,gj,dhundhar,602299
3388,gobra,cg,gobra,1335622
3389,gobra,jh,gobra,897298
3390,gobra,mp,gobra,1343716
3391,gobra,up,gobra,1351644
3392,gobra,wb,gobra,1355640
3393,kothamangalam,kl,kothamangalam,659909
3394,kothamangalam,tn,kothamangalam,1349908
3395,paravur,kl,paravur,148694
3396,anjar,gj,anjar,148391
3397,kachnari,mp,kachnari,1344082
3398,kachnari,rj,kachnari,1348325
3399,kachnari,up,kachnari,907729
3400,silora,rj,silora,956666
3401,belun,wb,belun,874735
3402,kothapeta,ap,kothapeta,741230
3403,kothapeta,ts,kothapeta,1349562
3404,nedumbassery,kl,nedumbassery,743668
3405,tindivanam,tn,tindivanam,659922
3406,churachandpur,mn,churachandpur,148885
3407,mandapeta,ap,mandapeta,148183
3408,vekkalam,kl,vekkalam,966780
3409,goripalya,ka,goripalya,898200
3410,sagwan,mh,sagwan,950682
3411,kashipur,br,kashipur,1334336
3412,kashipur,cg,kashipur,1335830
3413,kashipur,hr,kashipur,1338901
3414,kashipur,mp,kashipur,1344263
3415,kashipur,od,kashipur,1346272
3416,kashipur,uk,kashipur,265999
3417,kashipur,up,kashipur,149292
3418,kashipur,wb,kashipur,1355717
3419,ammankovilpudur,tn,ammankovilpudur,865482
3420,chandanpur,br,chandanpur,1333861
3421,chandanpur,cg,chandanpur,1335437
3422,chandanpur,jh,chandanpur,1339643
3423,chandanpur,mp,chandanpur,1343241
3424,chandanpur,od,chandanpur,1346099
3425,chandanpur,up,chandanpur,1351053
3426,chandanpur,wb,chandanpur,597579
3427,nilambur,kl,nilambur,148689
3428,nilambur,tn,nilambur,1349942
3429,sarpavaram,ap,sarpavaram,953691
3430,tiruvattar,tn,tiruvattar,963697
3431,shamshabad,br,shamshabad,1334989
3432,shamshabad,mp,shamshabad,1345649
3433,shamshabad,ts,shamshabad,726515
3434,shamshabad,up,shamshabad,1354136
3435,babakkarpur,br,babakkarpur,867968
3436,babakkarpur,up,babakkarpur,1350209
3437,maujpur,dl,maujpur,1336516
3438,maujpur,pb,maujpur,1347139
3439,maujpur,rj,maujpur,1348726
3440,maujpur,up,maujpur,930486
3441,mulaguntapadu,ap,mulaguntapadu,932927
3442,yellampalle,ap,yellampalle,967979
3443,bandipur,br,bandipur,1333642
3444,bandipur,mp,bandipur,1342775
3445,bandipur,up,bandipur,871199
3446,bandipur,wb,bandipur,1355518
3447,palladam,tn,palladam,149174
3448,tanda,br,tanda,1335102
3449,tanda,cg,tanda,1336440
3450,tanda,gj,tanda,1337040
3451,tanda,hp,tanda,740985
3452,tanda,jh,tanda,1340316
3453,tanda,jk,tanda,1340693
3454,tanda,ka,tanda,1341102
3455,tanda,mh,tanda,1342397
3456,tanda,mp,tanda,1345848
3457,tanda,pb,tanda,149030
3458,tanda,rj,tanda,1349227
3459,tanda,ts,tanda,1349829
3460,tanda,uk,tanda,1355431
3461,tanda,up,tanda,149343
3462,ambhua,wb,ambhua,865214
3463,sarya,ka,sarya,953856
3464,sarya,up,sarya,1354072
3465,baori,rj,baori,871903
3466,puducherry,py,puducherry,14366
3467,nallur,ka,nallur,1341019
3468,nallur,tn,nallur,935440
3469,nallur,ts,nallur,1349676
3470,sawai madhopur,rj,sawai madhopur,63998
3471,durjanpur,hr,durjanpur,1338720
3472,durjanpur,mp,durjanpur,1343611
3473,durjanpur,up,durjanpur,893103
3474,mannarai,tn,mannarai,929069
3475,nabarangpur,od,nabarangpur,266019
3476,belwatikar nd,jh,belwatikar nd,606495
3477,holapur,up,holapur,902180
3478,balarajapuram,tn,balarajapuram,870113
3479,gumtala,pb,gumtala,899036
3480,mathia,br,mathia,930211
3481,mathia,hp,mathia,1337973
3482,mathia,up,mathia,1353065
3483,chevella,ts,chevella,884057
3484,chincholi,ka,chincholi,1340784
3485,chincholi,mh,chincholi,885164
3486,chincholi,ts,chincholi,1349392
3487,udagamandalam,tn,udagamandalam,149222
3488,mahalandi,wb,mahalandi,925907
3489,kamthi,mh,kamthi,63916
3490,kamthi,mp,kamthi,1344148
3491,dewapur,br,dewapur,1333973
3492,dewapur,up,dewapur,889223
3493,attingal,kl,attingal,148653
3494,fatehabad,br,fatehabad,1334046
3495,fatehabad,hr,fatehabad,148519
3496,fatehabad,pb,fatehabad,1346830
3497,fatehabad,up,fatehabad,1351507
3498,fatehabad,wb,fatehabad,1355620
3499,kharagpur technology,wb,kharagpur technology,601638
3500,perumbavoor,kl,perumbavoor,726291
3501,ponnur,ap,ponnur,726069
3502,ponnur,tn,ponnur,1349955
3503,hariharpara,wb,hariharpara,900731
3504,malegaon,ka,malegaon,1340961
3505,malegaon,mh,malegaon,63906
3506,malegaon,mp,malegaon,1344769
3507,malegaon,ts,malegaon,1349611
3508,jalore,rj,jalore,266013
3509,kakkad,kl,kakkad,908620
3510,kasipur,jh,kasipur,1339904
3511,kasipur,od,kasipur,912819
3512,kasipur,ts,kasipur,1349534
3513,kasipur,wb,kasipur,1355719
3514,bhusuk,sk,bhusuk,586629
3515,burugupudi,ap,burugupudi,594945
3516,babanagar,ts,babanagar,867973
3517,nallavadu,py,nallavadu,935430
3518,jetpura,mp,jetpura,905949
3519,jetpura,rj,jetpura,1348292
3520,garwapur,ts,garwapur,895671
3521,baishnabnagar,wb,baishnabnagar,869601
3522,maradu,kl,maradu,929308
3523,dantal,hr,dantal,1338658
3524,dantal,rj,dantal,1347951
3525,dantal,up,dantal,887571
3526,madakkulam,tn,madakkulam,925204
3527,balapur,br,balapur,1333617
3528,balapur,hr,balapur,1338472
3529,balapur,mh,balapur,1341283
3530,balapur,mp,balapur,1342731
3531,balapur,ts,balapur,1349357
3532,balapur,up,balapur,590155
3533,kaushambi,up,kaushambi,659355
3534,yanam,py,yanam,659466
3535,tamluk,wb,tamluk,149439
